Title,Year,Type,Journal Name,Article URL,Researcher Name,Profile URL,Job Title,Field
The Impact of Corporate Tax Avoidance on Board of Directors and CEO Reputation,2018,Journals,Journal of Business Ethics,http://dx.doi.org/10.1007/s10551-018-3949-4,Associate Professor Chelsea Liu,http://researchers.adelaide.edu.au/profile/chelsea.liu,Associate Prof/Reader,Accounting
Who Acquires Toxic Targets?,2018,Journals,Journal of Empirical Legal Studies,http://dx.doi.org/10.1111/jels.12195,Associate Professor Chelsea Liu,http://researchers.adelaide.edu.au/profile/chelsea.liu,Associate Prof/Reader,Accounting
Are Women Greener? Corporate Gender Diversity and Environmental Violations,2018,Journals,Journal of Corporate Finance,http://dx.doi.org/10.1016/j.jcorpfin.2018.08.004,Associate Professor Chelsea Liu,http://researchers.adelaide.edu.au/profile/chelsea.liu,Associate Prof/Reader,Accounting
Corporate litigation and changes in CEO reputation: guidance from U,2016,Journals,Journal of Contemporary Accounting and Economics,http://hdl.handle.net/2440/108140,Associate Professor Chelsea Liu,http://researchers.adelaide.edu.au/profile/chelsea.liu,Associate Prof/Reader,Accounting
Corporate litigation and executive turnover,2015,Journals,Journal of Corporate Finance,http://hdl.handle.net/2440/103627,Associate Professor Chelsea Liu,http://researchers.adelaide.edu.au/profile/chelsea.liu,Associate Prof/Reader,Accounting
Value-relevance of financial statements: evidence from A- and B-share markets in China,2014,Journals,International Journal of Managerial Finance,http://hdl.handle.net/2440/108708,Associate Professor Chelsea Liu,http://researchers.adelaide.edu.au/profile/chelsea.liu,Associate Prof/Reader,Accounting
The impact of corporate tax avoidance on board of directors and CEO reputation,2022,Book Chapters,,http://dx.doi.org/10.1007/978-3-031-18794-0_10,Associate Professor Chelsea Liu,http://researchers.adelaide.edu.au/profile/chelsea.liu,Associate Prof/Reader,Accounting
Financial misconduct and market-based penalties,2020,Book Chapters,,http://hdl.handle.net/2440/131877,Associate Professor Chelsea Liu,http://researchers.adelaide.edu.au/profile/chelsea.liu,Associate Prof/Reader,Accounting
"Personalized Guidelines for Design, Implementation and Evaluation of Anti-Phishing Interventions",2023,Conference Papers,,http://dx.doi.org/10.1109/ESEM56168.2023.10304861,Associate Professor Chelsea Liu,http://researchers.adelaide.edu.au/profile/chelsea.liu,Associate Prof/Reader,Accounting
"User-Centric Design, Implementation and Evaluation Support for Phishing Interventions",2023,Theses,,,Associate Professor Chelsea Liu,http://researchers.adelaide.edu.au/profile/chelsea.liu,Associate Prof/Reader,Accounting
"Entrepreneurial orientation, board tenure and the financial performance of hospitality firms",2025,Journals,International Journal of Hospitality Management,https://hdl.handle.net/2440/143552,Dr George Mihaylov,https://researchers.adelaide.edu.au/profile/george.mihaylov,Senior Lecturer,Finance
Biodiversity and the performance of tourism firms,2024,Journals,Annals of Tourism Research,https://hdl.handle.net/2440/142694,Dr George Mihaylov,https://researchers.adelaide.edu.au/profile/george.mihaylov,Senior Lecturer,Finance
Pulling together by paying together: The effect of product market competition on TMT incentive dispersion,2023,Journals,Journal of Business Research,https://hdl.handle.net/2440/142665,Dr George Mihaylov,https://researchers.adelaide.edu.au/profile/george.mihaylov,Senior Lecturer,Finance
Short selling patterns in cross-listed stocks,2021,Journals,Global Finance Journal,https://hdl.handle.net/2440/146141,Dr George Mihaylov,https://researchers.adelaide.edu.au/profile/george.mihaylov,Senior Lecturer,Finance
The relationship between financial risk management and succession planning in family businesses,2021,Journals,International Journal of Managerial Finance,https://hdl.handle.net/2440/140090,Dr George Mihaylov,https://researchers.adelaide.edu.au/profile/george.mihaylov,Senior Lecturer,Finance
The decision to seek advice in the self-directed retirement fund industry,2015,Journals,Applied Economics,http://hdl.handle.net/2440/91365,Dr George Mihaylov,https://researchers.adelaide.edu.au/profile/george.mihaylov,Senior Lecturer,Finance
Can security analyst forecasts predict gold returns?,2015,Journals,International Review of Financial Analysis,http://hdl.handle.net/2440/100589,Dr George Mihaylov,https://researchers.adelaide.edu.au/profile/george.mihaylov,Senior Lecturer,Finance
Tax compliance behaviour in Australian self-managed superannuation funds,2015,Journals,eJournal of Tax Research,http://hdl.handle.net/2440/107539,Dr George Mihaylov,https://researchers.adelaide.edu.au/profile/george.mihaylov,Senior Lecturer,Finance
The socioeconomic impact of shared appreciation mortgages on borrowers: empirical evidence from South Australia,2014,Journals,Urban Studies,http://hdl.handle.net/2440/81944,Dr George Mihaylov,https://researchers.adelaide.edu.au/profile/george.mihaylov,Senior Lecturer,Finance
Are Accounting Standards Understandable?,2021,Journals,None,http://dx.doi.org/10.1111/acfi.13173,Associate Professor Janice Loftus,http://researchers.adelaide.edu.au/profile/janice.loftus,Associate Professor,Accounting
"Managerial ownership, audit committees and non-audit services",2020,Journals,Australian Journal of Management,http://dx.doi.org/10.1177/0312896220945763,Associate Professor Janice Loftus,http://researchers.adelaide.edu.au/profile/janice.loftus,Associate Professor,Accounting
Voluntary financial reporting strategies of South Australian independent schools,2016,Journals,Third Sector Review,http://hdl.handle.net/2440/102577,Associate Professor Janice Loftus,http://researchers.adelaide.edu.au/profile/janice.loftus,Associate Professor,Accounting
Does environmental reporting reflect environmental performance?,2014,Journals,Pacific Accounting Review,http://hdl.handle.net/2440/97419,Associate Professor Janice Loftus,http://researchers.adelaide.edu.au/profile/janice.loftus,Associate Professor,Accounting
Editor's note and ad hoc reviewers for 2010,2011,Journals,ACCOUNTING RESEARCH JOURNAL,http://dx.doi.org/10.1108/arj.2011.40324aaa.002,Associate Professor Janice Loftus,http://researchers.adelaide.edu.au/profile/janice.loftus,Associate Professor,Accounting
The Investment Performance of Socially Responsible Investment Funds in Australia,2008,Journals,Journal of Business Ethics,http://hdl.handle.net/2440/66141,Associate Professor Janice Loftus,http://researchers.adelaide.edu.au/profile/janice.loftus,Associate Professor,Accounting
Post-Asian financial crisis reforms: an emerging new embedded-relational governance model,2008,Journals,"Accounting, Business and Financial History",http://hdl.handle.net/2440/66812,Associate Professor Janice Loftus,http://researchers.adelaide.edu.au/profile/janice.loftus,Associate Professor,Accounting
Corporate Social Responsibility: Expanding Directors' Duties or Enhancing Corporate Disclosure,2007,Journals,Australian Journal of Corporate Law,,Associate Professor Janice Loftus,http://researchers.adelaide.edu.au/profile/janice.loftus,Associate Professor,Accounting
An Empirical Examination of the Market Returns and Financial Performance of Entities Engaged in Sustainability Reporting,2007,Journals,Australian Accounting Review,http://hdl.handle.net/2440/65606,Associate Professor Janice Loftus,http://researchers.adelaide.edu.au/profile/janice.loftus,Associate Professor,Accounting
Product life cycle analysis in the airline industry,2006,Journals,Journal of the Asia Pacific Centre for Environmental Accountability,http://hdl.handle.net/2440/66906,Associate Professor Janice Loftus,http://researchers.adelaide.edu.au/profile/janice.loftus,Associate Professor,Accounting
A Survey of Sustainability Reporting Practices of Australian Reporting Entities,2005,Journals,Australian Accounting Review,http://hdl.handle.net/2440/66398,Associate Professor Janice Loftus,http://researchers.adelaide.edu.au/profile/janice.loftus,Associate Professor,Accounting
The CF and accounting standards: The persistence of discrepancies,2003,Journals,Abacus,http://dx.doi.org/10.1111/j.1467-6281.2003.00134.x,Associate Professor Janice Loftus,http://researchers.adelaide.edu.au/profile/janice.loftus,Associate Professor,Accounting
The challenge of risk reporting: Regulatory and corporate responses,2003,Journals,Australian Accounting Review,http://dx.doi.org/10.1111/j.1835-2561.2001.tb00170.x,Associate Professor Janice Loftus,http://researchers.adelaide.edu.au/profile/janice.loftus,Associate Professor,Accounting
Measurement entering the 21st century: A clear or blocked road ahead?,2000,Journals,Australian Accounting Review,http://dx.doi.org/10.1111/j.1835-2561.2000.tb00058.x,Associate Professor Janice Loftus,http://researchers.adelaide.edu.au/profile/janice.loftus,Associate Professor,Accounting
The association of aggregate and disaggregated earnings with annual stock returns,1997,Journals,Accounting and Finance,http://dx.doi.org/10.1111/j.1467-629X.1997.tb00316.x,Associate Professor Janice Loftus,http://researchers.adelaide.edu.au/profile/janice.loftus,Associate Professor,Accounting
DETERMINANTS OF ACCOUNTING POLICY CHOICE IN THE AUSTRALIAN PROPERTY INDUSTRY: A PORTFOLIO APPROACH,1994,Journals,Accounting &amp; Finance,http://dx.doi.org/10.1111/j.1467-629X.1994.tb00266.x,Associate Professor Janice Loftus,http://researchers.adelaide.edu.au/profile/janice.loftus,Associate Professor,Accounting
SAG 4 And The Challenge To The Mandatory Status Of Concepts Statements,1993,Journals,Australian Accounting Review,http://dx.doi.org/10.1111/j.1835-2561.1993.tb00139.x,Associate Professor Janice Loftus,http://researchers.adelaide.edu.au/profile/janice.loftus,Associate Professor,Accounting
Integration of accounting with product life-cycle analysis for sustainability-based decision making,2007,Conference Papers,,http://hdl.handle.net/2440/71213,Associate Professor Janice Loftus,http://researchers.adelaide.edu.au/profile/janice.loftus,Associate Professor,Accounting
An analysis of the inconsistencies regarding the co-regulatory environment for registered company auditors in Australia,2017,Journals,Australian Business Law Review,http://hdl.handle.net/2440/124085,Dr Max Bessell,http://researchers.adelaide.edu.au/profile/max.bessell,Adjunct Associate Professor,Accounting
How big can the Big 4 (or 3) get? A study of audit firm concentration in Australia,2011,Journals,Competition and Consumer Law Journal,http://hdl.handle.net/2440/71313,Dr Max Bessell,http://researchers.adelaide.edu.au/profile/max.bessell,Adjunct Associate Professor,Accounting
Organisational culture and the use of work-life balance initiatives: Influence on work attitudes and work-life conflict,2010,Journals,Australian and New Zealand Journal of Organisational Psychology,http://hdl.handle.net/2440/63202,Dr Max Bessell,http://researchers.adelaide.edu.au/profile/max.bessell,Adjunct Associate Professor,Accounting
Increasing shares in Australian professional services markets: Is s 50 a barrier to growth by acquisition?,2010,Journals,Australian Business Law Review,http://hdl.handle.net/2440/61575,Dr Max Bessell,http://researchers.adelaide.edu.au/profile/max.bessell,Adjunct Associate Professor,Accounting
How useful are audit reports? Bankers rely heavily on audited financial statements when it comes to lending decisions,2004,Journals,InFinance,http://hdl.handle.net/2440/49301,Dr Max Bessell,http://researchers.adelaide.edu.au/profile/max.bessell,Adjunct Associate Professor,Accounting
Information content audit reports and going-concern: an Australian study,2003,Journals,Accounting and Finance,http://hdl.handle.net/2440/48831,Dr Max Bessell,http://researchers.adelaide.edu.au/profile/max.bessell,Adjunct Associate Professor,Accounting
What Latham CJ really said about taxation!,2000,Journals,Corporate and Business Law Journal,http://hdl.handle.net/2440/1178,Dr Max Bessell,http://researchers.adelaide.edu.au/profile/max.bessell,Adjunct Associate Professor,Accounting
The Internationality of Abacus: A longitudinal study 1965-2004,2007,Conference Papers,,http://hdl.handle.net/2440/48890,Dr Max Bessell,http://researchers.adelaide.edu.au/profile/max.bessell,Adjunct Associate Professor,Accounting
Some Australian evidence on audit reports,2004,Conference Papers,,http://hdl.handle.net/2440/49302,Dr Max Bessell,http://researchers.adelaide.edu.au/profile/max.bessell,Adjunct Associate Professor,Accounting
"Does the ""qualification” in an auditor’s report matter in the presence of going concern uncertainties?: evidence from Australia",2002,Conference Papers,,http://hdl.handle.net/2440/49300,Dr Max Bessell,http://researchers.adelaide.edu.au/profile/max.bessell,Adjunct Associate Professor,Accounting
User pay revenue or disguised taxation: an exploratory study,2001,Conference Papers,,,Dr Max Bessell,http://researchers.adelaide.edu.au/profile/max.bessell,Adjunct Associate Professor,Accounting
The price impact of tweets: A high‐frequency study,2025,Journals,Financial Review,https://hdl.handle.net/2440/141735,Dr Ivan Indriawan,https://researchers.adelaide.edu.au/profile/ivan.indriawan,Senior Lecturer in Finance,Finance
Emotions and stock returns during the GameStop bubble,2025,Journals,Financial Review,http://dx.doi.org/10.1111/fire.12438,Dr Ivan Indriawan,https://researchers.adelaide.edu.au/profile/ivan.indriawan,Senior Lecturer in Finance,Finance
When Chinese Mania Meets Global Frenzy: Commodity Price Bubbles,2024,Journals,Journal of Commodity Markets,https://hdl.handle.net/2440/142724,Dr Ivan Indriawan,https://researchers.adelaide.edu.au/profile/ivan.indriawan,Senior Lecturer in Finance,Finance
Spillover between investor sentiment and volatility: The role of social media,2024,Journals,International Review of Financial Analysis,https://hdl.handle.net/2440/142940,Dr Ivan Indriawan,https://researchers.adelaide.edu.au/profile/ivan.indriawan,Senior Lecturer in Finance,Finance
Intraday Return Predictability in the Crude Oil Market: The Role of EIA Inventory Announcements,2023,Journals,Energy Journal,https://hdl.handle.net/2440/141224,Dr Ivan Indriawan,https://researchers.adelaide.edu.au/profile/ivan.indriawan,Senior Lecturer in Finance,Finance
Cross-Asset Time-Series Momentum: Crude Oil Volatility and Global Stock Markets,2023,Journals,Journal of Banking and Finance,https://hdl.handle.net/2440/141193,Dr Ivan Indriawan,https://researchers.adelaide.edu.au/profile/ivan.indriawan,Senior Lecturer in Finance,Finance
US cross-listing and domestic high-frequency trading: Evidence from Canadian stocks,2023,Journals,Journal of Empirical Finance,https://hdl.handle.net/2440/141223,Dr Ivan Indriawan,https://researchers.adelaide.edu.au/profile/ivan.indriawan,Senior Lecturer in Finance,Finance
The effect of equity market uncertainty on informational efficiency: Cross-sectional evidence,2023,Journals,Global Finance Journal,https://hdl.handle.net/2440/141190,Dr Ivan Indriawan,https://researchers.adelaide.edu.au/profile/ivan.indriawan,Senior Lecturer in Finance,Finance
Music sentiment and stock returns around the world,2022,Journals,Journal of Financial Economics,https://hdl.handle.net/2440/145944,Dr Ivan Indriawan,https://researchers.adelaide.edu.au/profile/ivan.indriawan,Senior Lecturer in Finance,Finance
Price discovery between forward-looking SOFR and LIBOR,2022,Journals,Finance Research Letters,https://hdl.handle.net/2440/145945,Dr Ivan Indriawan,https://researchers.adelaide.edu.au/profile/ivan.indriawan,Senior Lecturer in Finance,Finance
In the mood for sustainable funds?,2022,Journals,Economics Letters,https://hdl.handle.net/2440/145939,Dr Ivan Indriawan,https://researchers.adelaide.edu.au/profile/ivan.indriawan,Senior Lecturer in Finance,Finance
Quote dynamics of cross‐listed stocks,2021,Journals,International Review of Finance,https://hdl.handle.net/2440/145966,Dr Ivan Indriawan,https://researchers.adelaide.edu.au/profile/ivan.indriawan,Senior Lecturer in Finance,Finance
The SOFR and the Fed’s influence over market interest rates,2021,Journals,Economics Letters,https://hdl.handle.net/2440/145941,Dr Ivan Indriawan,https://researchers.adelaide.edu.au/profile/ivan.indriawan,Senior Lecturer in Finance,Finance
The impact of the change in USDA announcement release procedures on agricultural commodity futures,2021,Journals,Journal of Commodity Markets,https://hdl.handle.net/2440/145952,Dr Ivan Indriawan,https://researchers.adelaide.edu.au/profile/ivan.indriawan,Senior Lecturer in Finance,Finance
The FOMC announcement returns on long-term US and German bond futures,2021,Journals,Journal of Banking and Finance,http://dx.doi.org/10.1016/j.jbankfin.2020.106027,Dr Ivan Indriawan,https://researchers.adelaide.edu.au/profile/ivan.indriawan,Senior Lecturer in Finance,Finance
COVID-19 pandemic and stock market response: A culture effect,2021,Journals,Journal of Behavioral and Experimental Finance,http://dx.doi.org/10.1016/j.jbef.2020.100454,Dr Ivan Indriawan,https://researchers.adelaide.edu.au/profile/ivan.indriawan,Senior Lecturer in Finance,Finance
Internationalization of futures markets: Lessons from China,2020,Journals,Pacific-Basin Finance Journal,http://dx.doi.org/10.1016/j.pacfin.2020.101429,Dr Ivan Indriawan,https://researchers.adelaide.edu.au/profile/ivan.indriawan,Senior Lecturer in Finance,Finance
Natural Gas Storage Forecasts: Is the Crowd Wiser?,2020,Journals,The Energy Journal,http://dx.doi.org/10.5547/01956574.41.5.afer,Dr Ivan Indriawan,https://researchers.adelaide.edu.au/profile/ivan.indriawan,Senior Lecturer in Finance,Finance
Bad volatility is not always bad: evidence from the commodity markets,2020,Journals,Applied Economics,http://dx.doi.org/10.1080/00036846.2020.1735619,Dr Ivan Indriawan,https://researchers.adelaide.edu.au/profile/ivan.indriawan,Senior Lecturer in Finance,Finance
Pairs trading of Chinese and international commodities,2020,Journals,Applied Economics,http://dx.doi.org/10.1080/00036846.2020.1761009,Dr Ivan Indriawan,https://researchers.adelaide.edu.au/profile/ivan.indriawan,Senior Lecturer in Finance,Finance
Music sentiment and stock returns,2020,Journals,Economics Letters,http://dx.doi.org/10.1016/j.econlet.2020.109260,Dr Ivan Indriawan,https://researchers.adelaide.edu.au/profile/ivan.indriawan,Senior Lecturer in Finance,Finance
Market quality around macroeconomic news announcements: Evidence from the Australian stock market,2020,Journals,Pacific-Basin Finance Journal,http://dx.doi.org/10.1016/j.pacfin.2018.09.007,Dr Ivan Indriawan,https://researchers.adelaide.edu.au/profile/ivan.indriawan,Senior Lecturer in Finance,Finance
Surprise and dispersion: informational impact of USDA announcements,2019,Journals,Agricultural Economics,http://dx.doi.org/10.1111/agec.12470,Dr Ivan Indriawan,https://researchers.adelaide.edu.au/profile/ivan.indriawan,Senior Lecturer in Finance,Finance
The cost of trading during Federal Funds Rate announcements: Evidence from cross-listed stocks,2019,Journals,International Review of Economics &amp; Finance,http://dx.doi.org/10.1016/j.iref.2018.11.004,Dr Ivan Indriawan,https://researchers.adelaide.edu.au/profile/ivan.indriawan,Senior Lecturer in Finance,Finance
Market quality and the connectedness of steel rebar and other industrial metal futures in China,2019,Journals,Journal of Futures Markets,http://dx.doi.org/10.1002/fut.22001,Dr Ivan Indriawan,https://researchers.adelaide.edu.au/profile/ivan.indriawan,Senior Lecturer in Finance,Finance
The impact of the US stock market opening on price discovery of government bond futures,2019,Journals,Journal of Futures Markets,http://dx.doi.org/10.1002/fut.22015,Dr Ivan Indriawan,https://researchers.adelaide.edu.au/profile/ivan.indriawan,Senior Lecturer in Finance,Finance
Market Quality around Macroeconomic News Announcements: Evidence from the US and Canadian Markets,2019,Journals,International Review of Finance,http://dx.doi.org/10.1111/irfi.12190,Dr Ivan Indriawan,https://researchers.adelaide.edu.au/profile/ivan.indriawan,Senior Lecturer in Finance,Finance
Turn of the Month effect in the New Zealand stock market,2019,Journals,New Zealand Economic Papers,http://dx.doi.org/10.1080/00779954.2018.1513058,Dr Ivan Indriawan,https://researchers.adelaide.edu.au/profile/ivan.indriawan,Senior Lecturer in Finance,Finance
On the ability of New Zealand actively managed funds to generate outperformance in their domestic equity allocations,2018,Journals,Pacific Accounting Review,http://dx.doi.org/10.1108/par-10-2017-0079,Dr Ivan Indriawan,https://researchers.adelaide.edu.au/profile/ivan.indriawan,Senior Lecturer in Finance,Finance
Behavioural heterogeneity in the New Zealand stock market,2018,Journals,New Zealand Economic Papers,http://dx.doi.org/10.1080/00779954.2016.1217915,Dr Ivan Indriawan,https://researchers.adelaide.edu.au/profile/ivan.indriawan,Senior Lecturer in Finance,Finance
"The interactions between price discovery, liquidity and algorithmic trading for U",2018,Journals,International Review of Financial Analysis,http://dx.doi.org/10.1016/j.irfa.2018.01.005,Dr Ivan Indriawan,https://researchers.adelaide.edu.au/profile/ivan.indriawan,Senior Lecturer in Finance,Finance
Macroeconomic news announcements and price discovery: Evidence from Canadian-U,2015,Journals,Journal of Empirical Finance,http://dx.doi.org/10.1016/j.jempfin.2014.05.001,Dr Ivan Indriawan,https://researchers.adelaide.edu.au/profile/ivan.indriawan,Senior Lecturer in Finance,Finance
Political crises and the stock market integration of emerging markets,2012,Journals,Journal of Banking and Finance,http://dx.doi.org/10.1016/j.jbankfin.2011.05.007,Dr Ivan Indriawan,https://researchers.adelaide.edu.au/profile/ivan.indriawan,Senior Lecturer in Finance,Finance
Running a double-blind true social experiment with a goal oriented adaptive AI-based conversational agent in educational research,2024,Journals,International Journal of Educational Research,http://dx.doi.org/10.1016/j.ijer.2024.102323,Dr Ilker Cingillioglu,https://researchers.adelaide.edu.au/profile/ilker.cingillioglu,Senior Lecturer,Finance
AI-experiments in education: An AI-driven randomized controlled trial for higher education research,2024,Journals,Education and Information Technologies,http://dx.doi.org/10.1007/s10639-024-12633-y,Dr Ilker Cingillioglu,https://researchers.adelaide.edu.au/profile/ilker.cingillioglu,Senior Lecturer,Finance
What impacts matriculation decisions? Identifying students’ university choice factors on a global scale with Artificial Intelligence,2024,Journals,Studies in Higher Education,http://dx.doi.org/10.1080/03075079.2024.2319870,Dr Ilker Cingillioglu,https://researchers.adelaide.edu.au/profile/ilker.cingillioglu,Senior Lecturer,Finance
Detecting AI-generated essays: the ChatGPT challenge,2023,Journals,International Journal of Information and Learning Technology,http://dx.doi.org/10.1108/IJILT-03-2023-0043,Dr Ilker Cingillioglu,https://researchers.adelaide.edu.au/profile/ilker.cingillioglu,Senior Lecturer,Finance
Social media marketing for student recruitment: an algorithmically sequenced literature review,2023,Journals,Journal of Marketing for Higher Education,http://dx.doi.org/10.1080/08841241.2023.2177789,Dr Ilker Cingillioglu,https://researchers.adelaide.edu.au/profile/ilker.cingillioglu,Senior Lecturer,Finance
Facebook Engagement and Student Preferences for Universities,2023,Conference Papers,,http://dx.doi.org/10.1109/ithet56107.2022.10032046,Dr Ilker Cingillioglu,https://researchers.adelaide.edu.au/profile/ilker.cingillioglu,Senior Lecturer,Finance
"An Analysis of Tweet Relevance, Twitter Activity and Student Preferences for Universities",2021,Conference Papers,,http://dx.doi.org/10.1109/ithet50392.2021.9759728,Dr Ilker Cingillioglu,https://researchers.adelaide.edu.au/profile/ilker.cingillioglu,Senior Lecturer,Finance
Chained Innovation: Response to Customer Covenant Violations,2025,Journals,,,Dr Shunji Mei,http://researchers.adelaide.edu.au/profile/shunji.mei,Lecturer,Finance
CEO Initial Contract Duration and Corporate Acquisitions,2024,Journals,ORGANIZATION SCIENCE,http://dx.doi.org/10.1287/orsc.2022.16493,Dr Shunji Mei,http://researchers.adelaide.edu.au/profile/shunji.mei,Lecturer,Finance
Do exchange traded funds affect corporate cash holdings?,2024,Journals,JOURNAL OF BUSINESS FINANCE & ACCOUNTING,http://dx.doi.org/10.1111/jbfa.12755,Dr Shunji Mei,http://researchers.adelaide.edu.au/profile/shunji.mei,Lecturer,Finance
Does Exchange-traded Fund Ownership Affect a Firm’s Expected Crash Risk?,2024,Journals,European Accounting Review,http://dx.doi.org/10.1080/09638180.2024.2368129,Dr Shunji Mei,http://researchers.adelaide.edu.au/profile/shunji.mei,Lecturer,Finance
"More Time, More Risk: CEO Initial Contract Horizons and the Cost of Debt",,Journals,,,Dr Shunji Mei,http://researchers.adelaide.edu.au/profile/shunji.mei,Lecturer,Finance
Pressured to Perform: Evidence from a Quasi-Experiment of Initial CEO Contract Length and M&amp;amp;As,,Journals,SSRN Electronic Journal,http://dx.doi.org/10.2139/ssrn.3770432,Dr Shunji Mei,http://researchers.adelaide.edu.au/profile/shunji.mei,Lecturer,Finance
"Non-Executive Restricted Stock Grants, Knowledge Specificity, and Contribution Horizons",,Journals,,,Dr Shunji Mei,http://researchers.adelaide.edu.au/profile/shunji.mei,Lecturer,Finance
The Dark Side of CEO Initial Contract Horizons: Evidence from Bank Loans and Public Bonds,,Journals,,,Dr Shunji Mei,http://researchers.adelaide.edu.au/profile/shunji.mei,Lecturer,Finance
Three essays on contracting and compensation,,Theses,,,Dr Shunji Mei,http://researchers.adelaide.edu.au/profile/shunji.mei,Lecturer,Finance
Biodiversity Risk and Firm Efficiency,2025,Journals,Finance Research Letters,http://dx.doi.org/10.1016/j.frl.2024.106414,Associate Professor Chee Cheong,https://researchers.adelaide.edu.au/profile/chee.cheong,Associate Prof/Reader,Finance
"Entrepreneurial orientation, board tenure and the financial performance of hospitality firms",2025,Journals,International Journal of Hospitality Management,https://hdl.handle.net/2440/143552,Associate Professor Chee Cheong,https://researchers.adelaide.edu.au/profile/chee.cheong,Associate Prof/Reader,Finance
Experience of a Job Loss and Analysts' Subsequent Performance,2024,Journals,EUROPEAN ACCOUNTING REVIEW,http://dx.doi.org/10.1080/09638180.2022.2164791,Associate Professor Chee Cheong,https://researchers.adelaide.edu.au/profile/chee.cheong,Associate Prof/Reader,Finance
Do paid maternity leave mandates affect corporate cash holdings?,2024,Journals,Economics Letters,http://dx.doi.org/10.1016/j.econlet.2024.111618,Associate Professor Chee Cheong,https://researchers.adelaide.edu.au/profile/chee.cheong,Associate Prof/Reader,Finance
Toward sustainable automobility: Insights from a stewardship literature review of the industry,2024,Journals,Business Strategy and the Environment,https://hdl.handle.net/2440/142704,Associate Professor Chee Cheong,https://researchers.adelaide.edu.au/profile/chee.cheong,Associate Prof/Reader,Finance
"So, Sue Me…If You Can! How Legal Changes Diminishing Managers' Risk of Being Held Liable by Shareholders Affect Firms' Likelihood to Recall Products",2024,Journals,Journal of Marketing,https://hdl.handle.net/2440/142705,Associate Professor Chee Cheong,https://researchers.adelaide.edu.au/profile/chee.cheong,Associate Prof/Reader,Finance
CEO-employee pay ratio and labor investment efficiency,2024,Journals,Finance Research Letters,https://hdl.handle.net/2440/144896,Associate Professor Chee Cheong,https://researchers.adelaide.edu.au/profile/chee.cheong,Associate Prof/Reader,Finance
Biodiversity and the performance of tourism firms,2024,Journals,Annals of Tourism Research,https://hdl.handle.net/2440/142694,Associate Professor Chee Cheong,https://researchers.adelaide.edu.au/profile/chee.cheong,Associate Prof/Reader,Finance
The heterogeneous impact of industry concentration on analyst performance,2022,Journals,Advances in Accounting,http://dx.doi.org/10.1016/j.adiac.2022.100629,Associate Professor Chee Cheong,https://researchers.adelaide.edu.au/profile/chee.cheong,Associate Prof/Reader,Finance
Risk-Relevant Early Life Experiences and Individual Trading Activity,2021,Journals,Finance Research Letters,http://dx.doi.org/10.1016/j.frl.2020.101569,Associate Professor Chee Cheong,https://researchers.adelaide.edu.au/profile/chee.cheong,Associate Prof/Reader,Finance
Brokerage M&amp;As and the peer effect on analyst forecast accuracy,2021,Journals,International Review of Financial Analysis,http://dx.doi.org/10.1016/j.irfa.2020.101650,Associate Professor Chee Cheong,https://researchers.adelaide.edu.au/profile/chee.cheong,Associate Prof/Reader,Finance
Tarred with the Same Brush? Advertising Share of Voice and Stock Price Synchronicity,2021,Journals,Journal of Marketing,http://dx.doi.org/10.1177/00222429211001052,Associate Professor Chee Cheong,https://researchers.adelaide.edu.au/profile/chee.cheong,Associate Prof/Reader,Finance
Tournament incentives and institutional ownership,2021,Journals,International Review of Economics and Finance,http://dx.doi.org/10.1016/j.iref.2021.03.022,Associate Professor Chee Cheong,https://researchers.adelaide.edu.au/profile/chee.cheong,Associate Prof/Reader,Finance
"Rhetoric, Reality, and Reputation: Do CSR and Political Lobbying Protect Shareholder Wealth against Environmental Lawsuits?",2020,Journals,Journal of Financial and Quantitative Analysis,http://dx.doi.org/10.1017/S0022109019000073,Associate Professor Chee Cheong,https://researchers.adelaide.edu.au/profile/chee.cheong,Associate Prof/Reader,Finance
The Application of the Reporting Entity Concept by Australian Charities,2020,Journals,Australian Accounting Review,http://dx.doi.org/10.1111/auar.12306,Associate Professor Chee Cheong,https://researchers.adelaide.edu.au/profile/chee.cheong,Associate Prof/Reader,Finance
National culture and individual trading behavior,2019,Journals,Journal of Banking and Finance,http://dx.doi.org/10.1016/j.jbankfin.2019.07.007,Associate Professor Chee Cheong,https://researchers.adelaide.edu.au/profile/chee.cheong,Associate Prof/Reader,Finance
Converting financial statements: operating to capitalised leases,2017,Journals,Pacific Accounting Review,http://hdl.handle.net/2440/116002,Associate Professor Chee Cheong,https://researchers.adelaide.edu.au/profile/chee.cheong,Associate Prof/Reader,Finance
Analyst forecasts and stock price informativeness: some international evidence on the role of audit quality,2016,Journals,Journal of Contemporary Accounting and Economics,http://hdl.handle.net/2440/107720,Associate Professor Chee Cheong,https://researchers.adelaide.edu.au/profile/chee.cheong,Associate Prof/Reader,Finance
Can security analyst forecasts predict gold returns?,2015,Journals,International Review of Financial Analysis,http://hdl.handle.net/2440/100589,Associate Professor Chee Cheong,https://researchers.adelaide.edu.au/profile/chee.cheong,Associate Prof/Reader,Finance
Enhancing portfolio performance with the implied volatility index,2015,Journals,JASSA,http://hdl.handle.net/2440/108212,Associate Professor Chee Cheong,https://researchers.adelaide.edu.au/profile/chee.cheong,Associate Prof/Reader,Finance
